Volatility 3 Framework 2.27.0

Offset	Order	PID	Start	State	Type	Name	Display	Binary	Binary (Registry)	Dll
0x23b99147c90	252	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	mouhid	Mouse HID Driver	N/A	\SystemRoot\System32\drivers\mouhid.sys	-
0x23b99148aa0	251	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mouclass	Mouse Class Driver	\Driver\mouclass	\SystemRoot\System32\drivers\mouclass.sys	-
0x23b99148d70	250	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	monitor	Microsoft Monitor Class Function Driver Service	\Driver\monitor	\SystemRoot\System32\drivers\monitor.sys	-
0x23b99147ab0	249	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	Modem	Modem	N/A	system32\drivers\modem.sys	-
0x23b99147510	248	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	MMCSS	Multimedia Class Scheduler	\Driver\MMCSS	\SystemRoot\system32\drivers\mmcss.sys	-
0x23b99147420	247	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	mlx4_bus	Mellanox ConnectX Bus Enumerator	N/A	\SystemRoot\System32\drivers\mlx4_bus.sys	-
0x23b991486e0	246	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	Microsoft Office Groove Audit Service	Microsoft Office Groove Audit Service	N/A	"C:\Program Files (x86)\Microsoft Office\Office12\GrooveAuditService.exe"	-
0x23b9914a6d0	245	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mfewfpk	McAfee Inc. mfewfpk	\Driver\mfewfpk	system32\drivers\mfewfpk.sys	-
0x23b991485f0	244	1388	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	mfevtp	McAfee Validation Trust Protection Service	"C:\WINDOWS\system32\mfevtps.exe"	"C:\WINDOWS\system32\mfevtps.exe"	-
0x23b99149350	243	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	mferkdet	McAfee Inc. mferkdet	N/A	system32\drivers\mferkdet.sys	-
0x23b99148320	242	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mfeplk	McAfee Inc. mfeplk	\Driver\mfeplk	system32\drivers\mfeplk.sys	-
0x23b99148230	241	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mfenlfk	McAfee NDIS Light Filter	\Driver\mfenlfk	\SystemRoot\system32\DRIVERS\mfenlfk.sys	-
0x23b991489b0	240	2248	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	mfemms	McAfee Service Controller	"C:\Program Files\Common Files\McAfee\SystemCore\mfemms.exe"	"C:\Program Files\Common Files\McAfee\SystemCore\mfemms.exe"	-
0x23b991491d0	239	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mfehidk	McAfee Inc. mfehidk	\Driver\mfehidk	system32\drivers\mfehidk.sys	-
0x23b99148140	238	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mfehck	McAfee Inc. mfehck	\Driver\mfehck	system32\drivers\mfehck.sys	-
0x23b991479c0	237	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mfefirek	McAfee Inc. mfefirek	\Driver\mfefirek	system32\drivers\mfefirek.sys	-
0x23b99148c80	236	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	mfefire	McAfee Firewall Core Service	N/A	"C:\Program Files\Common Files\McAfee\SystemCore\mfefire.exe"	-
0x23b9914ab50	235	N/A	SERVICE_BOOT_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	mfeelamk	McAfee Inc. mfeelamk	N/A	system32\drivers\mfeelamk.sys	-
0x23b991476f0	234	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mfedisk	McAfee AAC Disk Filter Driver	\Driver\mfedisk	system32\DRIVERS\mfedisk.sys	-
0x23b991487d0	232	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mfeavfk	McAfee Inc. mfeavfk	\Driver\mfeavfk	system32\drivers\mfeavfk.sys	-
0x23b99148500	231	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mfeaacsk	McAfee Inc. mfeaacsk	\Driver\mfeaacsk	system32\drivers\mfeaacsk.sys	-
0x23b99147150	230	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	mfeaack	McAfee Inc. mfeaack	\Driver\mfeaack	system32\drivers\mfeaack.sys	-
0x23b99147f60	229	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	MessagingService	MessagingService	N/A	%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup	%SystemRoot%\System32\MessagingService.dll
0x23b99149050	228	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	megasr	megasr	N/A	System32\drivers\megasr.sys	-
0x23b99147240	227	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	megasas2i	megasas2i	N/A	System32\drivers\MegaSas2i.sys	-
0x23b99148b90	226	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	megasas	megasas	N/A	System32\drivers\megasas.sys	-
0x23b99147060	225	2204	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	McTaskManager	McAfee Task Manager	"C:\Program Files (x86)\McAfee\VirusScan Enterprise\VsTskMgr.exe"	"C:\Program Files (x86)\McAfee\VirusScan Enterprise\VsTskMgr.exe"	-
0x23b99149f50	224	1892	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	McShield	McAfee McShield	"C:\Program Files\Common Files\McAfee\SystemCore\mcshield.exe"	"C:\Program Files\Common Files\McAfee\SystemCore\mcshield.exe"	-
0x23b9914a9d0	223	3756	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	McAfeeFramework	McAfee Agent Backwards Compatibility Service	"C:\Program Files\McAfee\Agent\x86\macompatsvc.exe"	"C:\Program Files\McAfee\Agent\x86\macompatsvc.exe"	-
0x23b991494d0	222	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	mausbip	MA-USB IP Filter Driver	N/A	\SystemRoot\System32\drivers\mausbip.sys	-
0x23b99148050	221	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	mausbhost	MA-USB Host Controller Driver	N/A	\SystemRoot\System32\drivers\mausbhost.sys	-
0x23b99148410	220	2184	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	masvc	McAfee Agent Service	"C:\Program Files\McAfee\Agent\masvc.exe" /ServiceStart	"C:\Program Files\McAfee\Agent\masvc.exe" /ServiceStart	-
0x23b9914a250	219	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	MapsBroker	Downloaded Maps Manager	N/A	%SystemRoot%\System32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\moshost.dll
0x23b9913e7d0	218	2228	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	macmnsvc	McAfee Agent Common Services	"C:\Program Files\McAfee\Agent\macmnsvc.exe" /ServiceStart	"C:\Program Files\McAfee\Agent\macmnsvc.exe" /ServiceStart	-
0x23b9913e650	217	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_FILE_SYSTEM_DRIVER	luafv	UAC File Virtualization	\FileSystem\luafv	\SystemRoot\system32\drivers\luafv.sys	-
0x23b99147ba0	216	868	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	LSM	Local Session Manager	C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\system32\svchost.exe -k DcomLaunch -p	%SystemRoot%\System32\lsm.dll
0x23b9913e350	215	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	LSI_SSS	LSI_SSS	N/A	System32\drivers\lsi_sss.sys	-
0x23b991478d0	214	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	LSI_SAS3i	LSI_SAS3i	N/A	System32\drivers\lsi_sas3i.sys	-
0x23b991488c0	213	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	LSI_SAS2i	LSI_SAS2i	N/A	System32\drivers\lsi_sas2i.sys	-
0x23b99143e60	212	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	LSI_SAS	LSI_SAS	\Driver\LSI_SAS	System32\drivers\lsi_sas.sys	-
0x23b99142330	211	848	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	lmhosts	TCP/IP NetBIOS Helper	C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\System32\lmhsvc.dll
0x23b9913e4d0	210	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	lltdsvc	Link-Layer Topology Discovery Mapper	N/A	%SystemRoot%\System32\svchost.exe -k LocalService -p	%SystemRoot%\System32\lltdsvc.dll
0x23b9913e950	209	N/A	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	lltdio	Link-Layer Topology Discovery Mapper I/O Driver	\Driver\lltdio	system32\drivers\lltdio.sys	-
0x23b99142150	208	692	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	LicenseManager	Windows License Manager Service	C:\WINDOWS\system32\svchost.exe -k LocalService -p	%SystemRoot%\System32\svchost.exe -k LocalService -p	%SystemRoot%\system32\LicenseManagerSvc.dll
0x23b9913e1d0	207	556	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	lfsvc	Geolocation Service	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\lfsvc.dll
0x23b9913edd0	206	1100	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	LanmanWorkstation	Workstation	C:\WINDOWS\system32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\svchost.exe -k NetworkService -p	%SystemRoot%\System32\wkssvc.dll
0x23b9913e050	205	556	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	LanmanServer	Server	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\srvsvc.dll
0x23b9913fcd0	204	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	KtmRm	KtmRm for Distributed Transaction Coordinator	N/A	%SystemRoot%\System32\svchost.exe -k NetworkServiceAndNoImpersonation -p	%systemroot%\system32\msdtckrm.dll
0x23b9913f9d0	203	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ksthunk	Kernel Streaming Thunks	N/A	\SystemRoot\system32\drivers\ksthunk.sys	-
0x23b991427e0	202	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	KSecPkg	KSecPkg	\Driver\KSecPkg	System32\Drivers\ksecpkg.sys	-
0x23b991426f0	201	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	KSecDD	KSecDD	\Driver\KSecDD	System32\Drivers\ksecdd.sys	-
0x23b99142060	200	772	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	KeyIso	CNG Key Isolation	C:\WINDOWS\system32\lsass.exe	%SystemRoot%\system32\lsass.exe	%SystemRoot%\system32\keyiso.dll
0x23b9913f850	199	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	kdnic	Microsoft Kernel Debug Network Miniport (NDIS 6.20)	\Driver\kdnic	\SystemRoot\System32\drivers\kdnic.sys	-
0x23b99142ba0	198	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	kbdhid	Keyboard HID Driver	N/A	\SystemRoot\System32\drivers\kbdhid.sys	-
0x23b99143d70	197	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	kbdclass	Keyboard Class Driver	\Driver\kbdclass	\SystemRoot\System32\drivers\kbdclass.sys	-
0x23b99143c80	196	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iScsiPrt	iScsiPort Driver	N/A	\SystemRoot\System32\drivers\msiscsi.sys	-
0x23b99143b90	195	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	isapnp	isapnp	N/A	System32\drivers\isapnp.sys	-
0x23b99142510	194	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	irmon	Infrared monitor service	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\irmon.dll
0x23b9913fb50	193	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	IRENUM	IR Bus Enumerator	N/A	system32\drivers\irenum.sys	-
0x23b99142c90	192	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	irda	irda	N/A	\SystemRoot\system32\drivers\irda.sys	-
0x23b99142420	191	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	IpxlatCfgSvc	IP Translation Configuration Service	N/A	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\IpxlatCfg.dll
0x23b9913ead0	190	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	IPT	IPT	N/A	\SystemRoot\System32\drivers\ipt.sys	-
0x23b99143aa0	189	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	IPNAT	IP Network Address Translator	N/A	System32\drivers\ipnat.sys	-
0x23b991439b0	188	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	IPMIDRV	IPMIDRV	N/A	\SystemRoot\System32\drivers\IPMIDrv.sys	-
0x23b991437d0	187	556	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	iphlpsvc	IP Helper	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\svchost.exe -k NetSvcs -p	%SystemRoot%\System32\iphlpsvc.dll
0x23b9913f6d0	186	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	IpFilterDriver	IP Traffic Filter Driver	N/A	system32\DRIVERS\ipfltdrv.sys	-
0x23b991436e0	185	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	iorate	Disk I/O Rate Filter Driver	\Driver\iorate	system32\drivers\iorate.sys	-
0x23b991438c0	184	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	invdimm	Microsoft iNVDIMM device driver	N/A	\SystemRoot\System32\drivers\invdimm.sys	-
0x23b99142e70	183	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	intelppm	Intel Processor Driver	\Driver\intelppm	\SystemRoot\System32\drivers\intelppm.sys	-
0x23b99142240	182	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	intelpep	Intel(R) Power Engine Plug-in Driver	\Driver\intelpep	System32\drivers\intelpep.sys	-
0x23b991428d0	181	N/A	SERVICE_BOOT_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	intelide	intelide	\Driver\intelide	System32\drivers\intelide.sys	-
0x23b99142f60	180	6192	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	InstallService	Windows Store Install Service	C:\WINDOWS\System32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\svchost.exe -k netsvcs -p	%SystemRoot%\system32\InstallService.dll
0x23b9913fe50	179	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	IndirectKmd	Indirect Displays Kernel-Mode Driver	N/A	\SystemRoot\System32\drivers\IndirectKmd.sys	-
0x23b99143410	178	556	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_SHARE_PROCESS	IKEEXT	IKE and AuthIP IPsec Keying Modules	C:\WINDOWS\system32\svchost.exe -k netsvcs -p	%systemroot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\ikeext.dll
0x23b9913f550	177	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	icssvc	Windows Mobile Hotspot Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\System32\tetheringservice.dll
0x23b9913ef50	176	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	ibbus	Mellanox InfiniBand Bus/AL (Filter Driver)	N/A	\SystemRoot\System32\drivers\ibbus.sys	-
0x23b99143140	175	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iaStorV	Intel RAID Controller Windows 7	N/A	System32\drivers\iaStorV.sys	-
0x23b991435f0	174	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iaStorAV	Intel(R) SATA RAID Controller Windows	N/A	System32\drivers\iaStorAV.sys	-
0x23b99143050	173	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iaLPSSi_I2C	Intel(R) Serial IO I2C Controller Driver	N/A	\SystemRoot\System32\drivers\iaLPSSi_I2C.sys	-
0x23b99143320	172	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iaLPSSi_GPIO	Intel(R) Serial IO GPIO Controller Driver	N/A	\SystemRoot\System32\drivers\iaLPSSi_GPIO.sys	-
0x23b99142d80	171	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iaLPSS2i_I2C_BXT_P	Intel(R) Serial IO I2C Driver v2	N/A	\SystemRoot\System32\drivers\iaLPSS2i_I2C_BXT_P.sys	-
0x23b99143500	170	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iaLPSS2i_I2C	Intel(R) Serial IO I2C Driver v2	N/A	\SystemRoot\System32\drivers\iaLPSS2i_I2C.sys	-
0x23b99142ab0	169	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iaLPSS2i_GPIO2_BXT_P	Intel(R) Serial IO GPIO Driver v2	N/A	\SystemRoot\System32\drivers\iaLPSS2i_GPIO2_BXT_P.sys	-
0x23b991429c0	168	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iaLPSS2i_GPIO2	Intel(R) Serial IO GPIO Driver v2	N/A	\SystemRoot\System32\drivers\iaLPSS2i_GPIO2.sys	-
0x23b99143230	167	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iai2c	Intel(R) Serial IO I2C Host Controller	N/A	\SystemRoot\System32\drivers\iai2c.sys	-
0x23b99142600	166	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	iagpio	Intel Serial IO GPIO Controller Driver	N/A	\SystemRoot\System32\drivers\iagpio.sys	-
0x23b9913ce60	165	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	i8042prt	PS/2 Keyboard and Mouse Port Driver	\Driver\i8042prt	\SystemRoot\System32\drivers\i8042prt.sys	-
0x23b9913b240	164	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	HyperVideo	HyperVideo	N/A	\SystemRoot\System32\drivers\HyperVideo.sys	-
0x23b9913cc80	163	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	hyperkbd	hyperkbd	N/A	\SystemRoot\System32\drivers\hyperkbd.sys	-
0x23b9913c9b0	162	N/A	SERVICE_BOOT_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	hwpolicy	Hardware Policy Driver	N/A	System32\drivers\hwpolicy.sys	-
0x23b9913c6e0	161	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	HwNClx0101	Microsoft Hardware Notifications Class Extension Driver	N/A	System32\Drivers\mshwnclx.sys	-
0x23b9913c5f0	160	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	hvservice	Hypervisor/Virtual Machine Support Driver	N/A	system32\drivers\hvservice.sys	-
0x23b9913cb90	159	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	HvHost	HV Host Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\System32\hvhostsvc.dll
0x23b9913ec50	158	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	HTTP	HTTP Service	\Driver\HTTP	system32\drivers\HTTP.sys	-
0x23b9913c500	157	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	HpSAMD	HpSAMD	N/A	System32\drivers\HpSAMD.sys	-
0x23b9913bd80	156	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	HomeGroupProvider	HomeGroup Provider	N/A	%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p	%SystemRoot%\system32\provsvc.dll
0x23b9913f3d0	155	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	HomeGroupListener	HomeGroup Listener	N/A	%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\ListSvc.dll
0x23b9913f250	154	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	HipShieldK	McAfee LLC. HipShieldK	N/A	\SystemRoot\system32\DRIVERS\HipShieldK.sys	-
0x23b9913b7e0	153	2176	SERVICE_AUTO_START	SERVICE_RUNNING	SERVICE_WIN32_OWN_PROCESS	HipMgmt	McAfee Host Intrusion Prevention lpc Service	"C:\Program Files (x86)\McAfee\Host Intrusion Prevention\HipMgmt.exe"	"C:\Program Files (x86)\McAfee\Host Intrusion Prevention\HipMgmt.exe"	-
0x23b9913f0d0	152	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	HidUsb	Microsoft HID Class Driver	N/A	\SystemRoot\System32\drivers\hidusb.sys	-
0x23b9913bc90	151	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	hidserv	Human Interface Device Service	N/A	%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p	%SystemRoot%\system32\hidserv.dll
0x23b99139e50	150	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	HidIr	Microsoft Infrared HID Driver	N/A	\SystemRoot\System32\drivers\hidir.sys	-
0x23b9913b600	149	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	hidinterrupt	Common Driver for HID Buttons implemented with interrupts	N/A	\SystemRoot\System32\drivers\hidinterrupt.sys	-
0x23b9913bba0	148	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	hidi2c	Microsoft I2C HID Miniport Driver	N/A	\SystemRoot\System32\drivers\hidi2c.sys	-
0x23b9913c320	147	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	HidBth	Microsoft Bluetooth HID Miniport	N/A	\SystemRoot\System32\drivers\hidbth.sys	-
0x23b9913bab0	146	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	HidBatt	HID UPS Battery Driver	N/A	\SystemRoot\System32\drivers\HidBatt.sys	-
0x23b9913caa0	145	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	HDAudBus	Microsoft UAA Bus Driver for High Definition Audio	N/A	\SystemRoot\System32\drivers\HDAudBus.sys	-
0x23b9913b150	144	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	gupdatem	Google Update Service (gupdatem)	N/A	"C:\Program Files (x86)\Google\Update\GoogleUpdate.exe" /medsvc	-
0x23b99139cd0	143	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_WIN32_OWN_PROCESS	gupdate	Google Update Service (gupdate)	N/A	"C:\Program Files (x86)\Google\Update\GoogleUpdate.exe" /svc	-
0x23b99139b50	142	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	GraphicsPerfSvc	GraphicsPerfSvc	N/A	%SystemRoot%\System32\svchost.exe -k GraphicsPerfSvcGroup	%SystemRoot%\System32\GraphicsPerfSvc.dll
0x23b991396d0	141	N/A	SERVICE_SYSTEM_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	GpuEnergyDrv	GPU Energy Driver	\Driver\GpuEnergyDrv	System32\drivers\gpuenergydrv.sys	-
0x23b9913c230	140	N/A	SERVICE_AUTO_START	SERVICE_STOPPED	SERVICE_WIN32_SHARE_PROCESS	gpsvc	Group Policy Client	N/A	%systemroot%\system32\svchost.exe -k netsvcs -p	%SystemRoot%\System32\gpsvc.dll
0x23b99139550	139	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	GPIOClx0101	Microsoft GPIO Class Extension Driver	N/A	System32\Drivers\msgpioclx.sys	-
0x23b9913c140	138	N/A	SERVICE_DEMAND_START	SERVICE_STOPPED	SERVICE_KERNEL_DRIVER	genericusbfn	Generic USB Function Class	N/A	\SystemRoot\System32\drivers\genericusbfn.sys	-
0x23b9913c410	137	N/A	SERVICE_DEMAND_START	SERVICE_RUNNING	SERVICE_KERNEL_DRIVER	gencounter	Microsoft Hyper-V Generation Counter	\Driver\gencounter	\SystemRoot\System32\drivers\vmgencounter.sys	-
