Volatility 3 Framework 2.27.0

Offset	Name
0x8c88afa07bd0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa089b0	\Windows\Fonts\LSANSD.TTF
0x8c88afa09340	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa09a20	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa0a080	\Program Files (x86)\Microsoft Office\root\Licenses16\O365ProPlusE5R_SubTrial-pl.xrm-ms
0x8c88afa0d4e0	\Windows\System32\GroupPolicy\DataStore\0\SysVol\shieldbase.lan\Policies\{B075410D-533B-4770-B7F9-0D14D1EFBBF4}\gpt.ini
0x8c88afa12180	\$Directory
0x8c88afa12310	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa18700	\ProgramData\Microsoft\Windows\AppRepository\Microsoft.People_2017.1214.153.1000_neutral_~_8wekyb3d8bbwe.xml
0x8c88afa19080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa19ac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa1adf0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa1b630	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa1b9c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa1c080	\Windows\System32\en-US\SyncRes.dll.mui
0x8c88afa1d080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa1d320	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa1ebe0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa1f930	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa20a40	\Windows\System32\en-US\explorerframe.dll.mui
0x8c88afa21e40	\Windows\System32\DavSyncProvider.dll
0x8c88afa22900	\Windows\System32\en-US\winnlsres.dll.mui
0x8c88afa23ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa25710	\$Directory
0x8c88afa26bd0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa29dc0	\Users\tdungan\AppData\Local\Microsoft\OneDrive\logs\Business1\TraceCurrent.0701.0007.etl
0x8c88afa2b590	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa2b720	\Windows
0x8c88afa2c150	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa2c640	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa30d70	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa32080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa35330	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa36080	\Windows\System32\winevt\Logs\Microsoft-Windows-Storage-Storport%4Operational.evtx
0x8c88afa38570	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa393f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa399e0	\$MapAttributeValue
0x8c88afa3c1f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa3c680	\Windows\System32
0x8c88afa3c890	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa3d080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa3d570	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa3d700	\Windows\System32\en-US\propsys.dll.mui
0x8c88afa3fef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa40170	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa40300	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa41ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa42bd0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa42d60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa42ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa45330	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa454c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa464a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa46e20	\Windows\System32\wbem\wmipcima.dll
0x8c88afa473e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa48950	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa48c80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa49580	\Windows\SysWOW64\en-US\rpcrt4.dll.mui
0x8c88afa4a430	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa4d2a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa4de40	\Program Files (x86)\Microsoft Office\root\Office16\ADDINS\Microsoft Power Query for Excel Integrated\bin\pl\Microsoft.Mashup.Client.Windows.resources.dll
0x8c88afa4eef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa4f920	\Windows\assembly\NativeImages_v4.0.30319_64\PresentationCore\6b4bbb94a2a9f883f88c309ccac26463\PresentationCore.ni.dll
0x8c88afa50720	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa508e0	\Windows\assembly\NativeImages_v4.0.30319_64\Microsoft.Pefb7a36b#\a59fd408bed42fcdbe7792ad07995305\Microsoft.PowerShell.Workflow.ServiceCore.ni.dll
0x8c88afa51080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa51700	\Windows\Prefetch\SVCHOST.EXE-5E731DE3.pf
0x8c88afa51cc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa52e00	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa53b50	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa53ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa54150	\Windows\SysWOW64\OneCoreUAPCommonProxyStub.dll
0x8c88afa54d40	\kw_pipe_server_tdungan
0x8c88afa55550	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa55580	嗘꾥貈￿嗘꾥貈￿
0x8c88afa556e0	\Windows\SysWOW64\Windows.Security.Credentials.UI.UserConsentVerifier.dll
0x8c88afa56900	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa56a90	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa57ef0	\Windows\SysWOW64\en-US\kerberos.dll.mui
0x8c88afa58550	\Windows\System32\en-US\p2pnetsh.dll.mui
0x8c88afa58ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa59a50	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa59bf0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa5bef0	\Windows\System32\srcore.dll
0x8c88afa5cac0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa5cc50	\Windows\System32\winevt\Logs\Microsoft-Windows-ApplicationResourceManagementSystem%4Operational.evtx
0x8c88afa5cef0	\Windows\SysWOW64\en-US\ntasn1.dll.mui
0x8c88afa5d5f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa5e500	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa5e8f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa5ea80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa5ecd0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa5f080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa5f3d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa605a0	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-PnPDevices%4Admin.evtx
0x8c88afa607e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa622f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa62550	\Program Files (x86)\Google\Update\Download\{430FD4D0-B729-4F61-AA34-91526481799D}\1.3.33.17\GoogleUpdateSetup.exe
0x8c88afa62ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa64790	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa65180	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa658a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa67080	\Windows\Prefetch\RUNTIMEBROKER.EXE-0502E535.pf
0x8c88afa67390	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa67ef0	\Program Files (x86)\Microsoft Office\root\Office16\officebackgroundtaskhandler.exe
0x8c88afa69340	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa69620	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa69ef0	\Users\tdungan\AppData\Local\Packages\Microsoft.People_8wekyb3d8bbwe\LocalState\contactsOnPrimaryTile.txt.~tmp
0x8c88afa6a490	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa6a790	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa6ab50	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-ServerUSBDevices%4Admin.evtx
0x8c88afa6ae10	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa6b080	\Quarantine\7e281b1339315f0.bup
0x8c88afa6b610	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa6b7a0	\CMApi
0x8c88afa6bef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa6c640	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa6ca40	\kw_pipe_server_tdungan
0x8c88afa6ccc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa6eca0	\ProgramData\Microsoft\Windows\Power Efficiency Diagnostics\energy-report-latest.xml
0x8c88afa6eef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa70ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa71580	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa75080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa75680	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX86\Microsoft Shared\OFFICE16\ACEWDAT.DLL
0x8c88afa75ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa76080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa76ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa78ad0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa7d7a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa7eb30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa7f920	\Program Files (x86)\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\OFFICE16\en-us\oregres.dll.mui
0x8c88afa813a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa82ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa889a0	\Windows\Microsoft.NET\assembly\GAC_64\System.Transactions\v4.0_4.0.0.0__b77a5c561934e089\System.Transactions.dll
0x8c88afa8b380	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa8b890	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa8e760	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa8ec80	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa8f550	\$Directory
0x8c88afa8fef0	\Windows\System32\rpcnsh.dll
0x8c88afa90080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa90710	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa92080	\$Directory
0x8c88afa92230	\Windows\System32\winevt\Logs\Microsoft-Windows-WorkFolders%4WHC.evtx
0x8c88afa924c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa92af0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa92d30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa93080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa93810	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa93b70	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa93dc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa942e0	\Windows\SysWOW64\Windows.UI.CredDialogController.dll
0x8c88afa944a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa94630	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa947c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa94d60	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa94ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa958c0	\Program Files (x86)\Microsoft Office\root\Integration\C2RIntLoc.en-us.16.msi
0x8c88afa96940	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa98b30	\Users\tdungan\AppData\Local\Microsoft\Windows\WebCache\V0100135.l
0x8c88afa98ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa99ca0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa99ef0	\Windows\System32\advapi32.dll
0x8c88afa9cef0	\Windows\WinSxS\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.16299.547_en-us_73865728d4828ee8
0x8c88afa9dc20	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afa9eef0	\Windows\WinSxS\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.16299.547_en-us_73865728d4828ee8\comctl32.dll.mui
0x8c88afa9fef0	\Windows\SysWOW64\en-US\wintypes.dll.mui
0x8c88afaa0ab0	\kw_pipe_server_tdungan
0x8c88afaa1b20	\Windows\System32\crypt32.dll
0x8c88afaa3460	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaa38e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaa3c20	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaa4870	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaa4ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaa54c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaa5ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaa6bf0	\Windows\SysWOW64\en-US\ncrypt.dll.mui
0x8c88afaa8a90	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaa9290	\Windows\Microsoft.NET\assembly\GAC_64\System.Transactions\v4.0_4.0.0.0__b77a5c561934e089\System.Transactions.dll
0x8c88afaa9420	\Windows\System32\winevt\Logs\Microsoft-Windows-UserPnp%4ActionCenter.evtx
0x8c88afaa9b30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaab3e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaac3f0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaac580	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaaecc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaaf080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaafa20	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaafcc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afab5160	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afab5aa0	\$Directory
0x8c88afab6510	\Windows\System32\winipsec.dll
0x8c88afab9080	\kw_pipe_server_tdungan
0x8c88afab9960	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afabb470	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afabd160	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afac0860	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afac3080	\Program Files (x86)\Microsoft Office\root\Licenses16\ProPlusR_OEM_Perp3-ul-oob.xrm-ms
0x8c88afac8cc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afacb2a0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afacb490	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afacbca0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afacbe30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaceef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afacf230	\kw_pipe_server_tdungan
0x8c88afacf4c0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afacfcc0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad1560	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad1ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad2320	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad3470	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad3d40	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad3ef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad41e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad4900	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad4ca0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad4e30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad6080	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad6230	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad66d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad6860	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad79f0	\Program Files (x86)\Microsoft Office\root\Licenses16\VisioProCO365R_SubTrial-pl.xrm-ms
0x8c88afad97d0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afad9cc0	\Program Files (x86)\Microsoft Office\root\Licenses16\O365ProPlusR_SubTrial3-ul-oob.xrm-ms
0x8c88afada1a0	\Users\tdungan\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\TempState\DiagtrackClientBackgroundTaskOnTimer\BackgroundTask.2018-09-05T21.03.31.bfffb5f0-8d13-49d6-8211-3c5b9783da67\FeedbackHubLog.2018-09-05T21.03.31.txt.~tmp
0x8c88afadad30	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afadaef0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afaddd40	\Program Files\WindowsApps\Microsoft.Windows.Photos_2018.18071.15310.0_x64__8wekyb3d8bbwe\engine.eval.dll
0x8c88afadfbd0	\Users\rsydow-a\AppData\Local\Microsoft\CLR_v4.0\UsageLogs\wsmprovhost.exe.log
0x8c88afae01e0	\kw_pipe_plugin_dp__________________________________wstdungan
0x8c88afae0840	\kw_pipe_plugin_dp__________________________________wstdungan
